file,specID,status,scanID,desc,seq,rec,pic
xx,JP18,invivo,10scan,phase1-injection,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,1prescan,h1-bulbs-v2,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,1prescan,h1-bulbs,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,1prescan,h2-spine,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,10scan,phase1-wait,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1postscan,h1-bulbs,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1postscan,h2-spine,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1prescan,h1-bulbs,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1prescan,h2-spine,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase2-preinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase3-postinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase4-10min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase4-20min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase4-30min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase5-preinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase6-postinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,1scan,phase7-10min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP19,invivo,30scan,phase1-wait2,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1prescan,h1-bulbs-v2,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1prescan,h2-spine-v2,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h1-bulbs-1,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h1-bulbs-2,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h1-bulbs-3,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h1-bulbs-4-preinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h1-bulbs-5-postinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h2-spine-1,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h2-spine-2,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h2-spine-3,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h2-spine-4-preinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,1scan,h2-spine-5-postinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,3scan,phase1-injection,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,3scan,phase1-injection,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP20,invivo,3scan,phase1-injection,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase1-preinjection,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase2-injection-brain-10min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase2-injection-nose,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-100min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-110min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-120min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-20min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-30min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-40min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-50min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-60min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-70min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-80min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-brain-90min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-nose-120min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP21,invivo,1scan,phase3-postinjection-nose-60min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase1-preinjection-brain,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase1-preinjection-nose,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase2-injection-nose-60min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase3-postinjection-brain-70min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase3-postinjection-brain-80min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase3-postinjection-brain-90min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase4-injection-spine-90min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,1scan,phase4-injection-spine-95min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,6scan,phase2-injection-brain,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,6scan,phase2-injection-brain,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,6scan,phase2-injection-brain,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,6scan,phase2-injection-brain,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,6scan,phase2-injection-brain,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP22,invivo,6scan,phase2-injection-brain,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,1scan,phase1-preinjection-brain,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,1scan,phase1-preinjection-nose,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,1scan,phase2-injection-brain-10min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,1scan,phase3-postinjection-nose-60min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,2scan,phase3-postinjection-brain-70-80min,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,2scan,phase3-postinjection-brain-70-80min,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,5scan,phase3-postinjection-brain-20-60min,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP23,invivo,5scan,phase3-postinjection-brain-20-60min,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,1scan,phase1-preinjection-brain,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,1scan,phase1-preinjection-nose,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,1scan,phase2-injection-brain,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,1scan,phase3-postinjection-nose-60min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,5scan,phase3-postinjection-brain,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,5scan,phase3-postinjection-brain,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,5scan,phase3-postinjection-brain,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,5scan,phase3-postinjection-brain,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP24,invivo,5scan,phase3-postinjection-brain,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase1-preinjection-brain,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase1-preinjection-nose,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase2-injection-brain,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase3-postinjection-brain-100min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase3-postinjection-brain-110min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase3-postinjection-brain-70min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase3-postinjection-brain-80min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase3-postinjection-brain-90min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,1scan,phase3-postinjection-nose-60min,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,5scan,phase3-postinjection-brain,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,5scan,phase3-postinjection-brain,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,5scan,phase3-postinjection-brain,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,5scan,phase3-postinjection-brain,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP25,invivo,5scan,phase3-postinjection-brain,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP26,invivo,1scan,phase1-preinjection-brain,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
